conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,categories
1738659745459048488,Sat Dec 23 20:36:00 +0000 2023,29,Pendukung 02 dan 03 paling kenceng bilang pendukung 01 itu ngeri sumbu pendek padahal bahasa itu dibawa dari 2019 nah sekarang ketahuan siapa yang sebenarnya sumbu pendek https://t.co/wYAQZA9K0O,1738659745459048488,,,in,"Bandung, Jawa Barat",2,10,14,https://x.com/GreatAdjie/status/1738659745459048488,117701238,GreatAdjie,"kubu_03, kubu_01, kubu_02"
1738607426184908845,Sat Dec 23 17:08:06 +0000 2023,41,Kuasai Panggung Skor Gibran Lampaui Cak Imin dan Mahfud di Debat Cawapres https://t.co/e9WoAqLUzH #beritasatu #newsupdate #news,1738607426184908845,,,in,Jakarta,2,20,8,https://x.com/Beritasatu/status/1738607426184908845,154102750,Beritasatu,"kubu_03, kubu_01, kubu_02"
1738572649117212867,Sat Dec 23 14:49:55 +0000 2023,0,Pk @jokowi juga digituin sama pk @prabowo skr pk @aniesbaswedan .Untung tdk menang pemilu @KPU_ID . Siapapun bila berkuasa konsultan informasi dipemerintah diberikan. UU KIP jgnkan kerakyat antar menteripun tdk dpt informasi Cc @ganjarpranowo @Uki23 @islah_bahrawi @kikysaputrii,1738572649117212867,,,in,,1,0,0,https://x.com/Hendrikorachman/status/1738572649117212867,1119457371393146880,Hendrikorachman,"kubu_03, kubu_01, kubu_02"
1738710021335400745,Sat Dec 23 23:55:47 +0000 2023,0,Kuasai Panggung Skor Gibran Lampaui Cak Imin dan Mahfud di Debat Cawapres https://t.co/0FsWDGh4Ec via @beritasatu,1738710021335400745,,,in,,0,0,0,https://x.com/liputan6/status/1738710021335400745,45153223,liputan6,"kubu_03, kubu_01, kubu_02"
1739375912590917706,Mon Dec 25 20:01:48 +0000 2023,0, saya kuliah ilmu politik - APA PENDAPAT KAMU TENTANG PEMILU 2024 INI BAGAIMANA KIRA-KIRA SIAPA YANG AKAN MENANG? KALAU 01 KAN GINI GINI GINI 02 GEMOY GINI GINI GINI 03 GINI GINI GINI - *kalau tidak menjawab sesuai ekspektasi &amp; preferensi penanya* ah inimah kurang belajar apasih,1739375912590917706,,,in,,0,0,0,https://x.com/ebifuranism/status/1739375912590917706,1717728378785312768,ebifuranism,"kubu_03, kubu_01, kubu_02"
1739335651701744060,Mon Dec 25 17:21:49 +0000 2023,0,Bisa gak sih Para Tim Kampanye Paslon Timnas Amin TKN Prabowo-Gibran TPN Ganjar Mahfud bersama para buzzer mreka menyampaikan hal buruk jika memilih paslon mereka? Kok Propaganda politiknya baik baik mulu dari mereka?. Masih gak seru ah Pemilu 2024 ini.,1739335651701744060,,,in,Indonesia,0,0,0,https://x.com/aksara_rembulan/status/1739335651701744060,1568066198,aksara_rembulan,"kubu_03, kubu_02"
1739779409169825979,Tue Dec 26 22:45:09 +0000 2023,81,Survei Indikator: Elektabilitas Ganjar-Mahfud Buntuti Prabowo-Gibran https://t.co/oXMv7Tb90u #Pemilu,1739779409169825979,,,in,Jakarta,1,83,8,https://x.com/liputan6dotcom/status/1739779409169825979,47596019,liputan6dotcom,"kubu_03, kubu_02"
1739778802103054756,Tue Dec 26 22:42:44 +0000 2023,0,Lagi musim pemilu.Jual jasa sedang laris.Jual jasa survey laris.Diborong dibooking olh yg punya duit.Media2 sdh di book.Dilarang muat berita 03 aplg 01. Pengecut2 sedang jual jilatan utk cari jabatan.Asu.,1739778802103054756,,,in,"Bogor,Jabar",0,0,0,https://x.com/HendZiddane/status/1739778802103054756,1639157189792378882,HendZiddane,"kubu_03, kubu_01"
1739783462842958284,Tue Dec 26 23:01:31 +0000 2023,1, Walaupun dengan pengalamannya yang lebih terbatas dibanding 2 cawapres yang lain tapi dia kelihatan belajar untuk mempersiapkan diri agar tampil bagus dalam debat kata Faisal. #debat #cawapres #pemilu #muhaminin #gibran #mahfud,1739783530270584912,,voaindonesia,in,"Washington, DC",0,0,0,https://x.com/voaindonesia/status/1739783530270584912,75077164,voaindonesia,"kubu_03, kubu_02"
1740504790403252592,Thu Dec 28 22:47:33 +0000 2023,34,Kapolri Jenderal Polisi Drs. Listyo Sigit Prabowo M. Si. menghadiri deklarasi Pemilu Damai di Gedung Mahameru Polda Jawa Timur (Jatim) Kamis (28/12). Deklarasi damai ini diikuti oleh TNI-Polri Forkopimda Jatim tokoh agama tokoh masyarakat organisasi kepemudaan dan https://t.co/oYmBpzHt0d,1740504790403252592,https://pbs.twimg.com/amplify_video_thumb/1740504645712359425/img/pTvR4KkjOyLG94EL.jpg,,in,,1,1,7,https://x.com/DivHumas_Polri/status/1740504790403252592,138290629,DivHumas_Polri,"kubu_01, kubu_02"
1740522089134817629,Thu Dec 28 23:56:18 +0000 2023,0,Apakah Ini Beneran? Ditunggu Klarifikasinya Dari Kubu 02! Hati2 PEMILU 2024 Ini Diawasi Netizen! @KPU_ID @bawaslu_RI @TurnBackHoax @tempodotco @Dennysiregar7 @aniesmania,1740522089134817629,,,in,,0,0,0,https://x.com/AlanHacktivist/status/1740522089134817629,1342990195977723905,AlanHacktivist,"kubu_01, kubu_02"
1740514415458529352,Thu Dec 28 23:25:48 +0000 2023,0,Tolong pak kita semua nya sepakat untuk menghadirkan pemilu yg kondusif riang gembira beradu gagasan &amp; melahirkan pemimpin yg berintregitas siapapun pasti tidak akan suka dengan ketidakadulan &amp; kecurangan @aniesbaswedan @ganjarpranowo @KPK_RI @bawaslu_RI,1740514415458529352,,,in,,0,0,0,https://x.com/robbyirwansyah8/status/1740514415458529352,1563805808584196096,robbyirwansyah8,"kubu_03, kubu_01"
1740859280537121067,Fri Dec 29 22:16:10 +0000 2023,0,Pemilu 2024 kita harus kalahkan Jokowi bukan kalahkan Ganjar atau Prabowo tapi harus kalahkan Jokowi dengan memilih Anies Baswedan maka Jokowi akan tumbang https://t.co/tW6Or8Ha90,1740859280537121067,https://pbs.twimg.com/ext_tw_video_thumb/1740859127856001024/pu/img/y7Xig2UTgyxHjJHS.jpg,,in,"DKI Jakarta, / Jogjakarta",0,0,0,https://x.com/haidar_arash68/status/1740859280537121067,1694711483811426304,haidar_arash68,"kubu_03, kubu_01, kubu_02"
1740856035492135143,Fri Dec 29 22:03:17 +0000 2023,0,SiPenculik enggak pantas menang dalam pemilu terlalu banyak dosa. @DjSoes2 #AsalBukanPrabowo Desak Anies Miftah Bella Pramugrari BenciLihat KampanyeJahat Bawaslu #AMINAjaDulu https://t.co/D0JWSQz0Pq https://t.co/LZBpnNijqH,1740856035492135143,https://pbs.twimg.com/media/GCjDVhHa0AAJ542.jpg,,in,Lhokseumawe,0,0,0,https://x.com/FauzanGalihx/status/1740856035492135143,1712778672569204736,FauzanGalihx,"kubu_01, kubu_02"
1741586616240787914,Sun Dec 31 22:26:21 +0000 2023,0,ini rasanya pemilu cmn Anies vs Prabowo yaakk kayak Ganjar gak ada suara dari buzzer2nya ,1741586616240787914,,,in,+62341,0,0,0,https://x.com/aiueoplok/status/1741586616240787914,73313785,aiueoplok,"kubu_03, kubu_01, kubu_02"
1741939192681451801,Mon Jan 01 21:47:21 +0000 2024,0,Heran sampai berhari-hari saiyah. Orang mau sadaqoh kok ya dihubung-hubungkan dengan Pemilu!!! Lha kalau saudara-saudara kubu 01 &amp; 03 bagi-bagi sembako dan uang habis pengajian yo monggo silahkan. Katanya paling agamis masak sadaqoh dilarang https://t.co/RqRylU0B6T,1741939192681451801,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/ImaginarySteady/status/1741939192681451801,2556873745,ImaginarySteady,"kubu_03, kubu_01"
1741961758498275772,Mon Jan 01 23:17:01 +0000 2024,1,DANUREJAN - Dalam rangka Cipta Kondisi (Cipkon) menjelang Pemilu 2024 Polresta Yogyakarta Polsek Jajaran Rayon Tiga melaksanakan Apel KRYD di Jl. Sultan Agung Yogyakarta Selasa (02/01/24) Malam. https://t.co/BVDtExEQu3 https://t.co/J6lx3kEPsE,1741961758498275772,https://pbs.twimg.com/media/GCyw-g1bYAAfQ1e.jpg,,in,"Danurejan, Indonesia",0,0,0,https://x.com/polsekdanurejan/status/1741961758498275772,1150952495973191681,polsekdanurejan,"kubu_01, kubu_02"
1742682820269748628,Wed Jan 03 23:02:16 +0000 2024,3,DANUREJAN - Dalam rangka Cipta Kondisi (Cipkon) saat tahapan Pemilu 2024 Polresta Yogyakarta Polsek Jajaran Rayon Tiga melaksanakan Apel KRYD di Mapolsek Danurejan Yogyakarta Rabu (03/01/2024) Malam. https://t.co/AvNSp6TSU3,1742682820269748628,https://pbs.twimg.com/media/GC9AyFha8AA1pf8.jpg,,in,"Danurejan, Indonesia",0,0,0,https://x.com/polsekdanurejan/status/1742682820269748628,1150952495973191681,polsekdanurejan,"kubu_03, kubu_01"
1742686787267707051,Wed Jan 03 23:18:02 +0000 2024,22,Kumaha Aing Wongcilik Heran Digaji Duit Pajak Rakyat Tidak Netral Pemilu 2024 ? Mahfud MD soal Satpol PP Garut Dukung Gibran: Langgar Aturan &amp; Etik https://t.co/7VB1XVYV1V,1742686787267707051,,,in,Dekat Lautan  NYI Roro Kidul,2,5,12,https://x.com/HMMurah3/status/1742686787267707051,1454008204027854853,HMMurah3,"kubu_03, kubu_02"
1742672699489689821,Wed Jan 03 22:22:03 +0000 2024,0,Pemilu 2024 kita harus kalahkan Jokowi bukan kalahkan Ganjar atau Prabowo tapi harus kalahkan Jokowi dengan memilih Anies Baswedan maka Jokowi akan tumbang,1742672699489689821,,,in,"DKI Jakarta, / Jogjakarta",0,0,0,https://x.com/haidar_arash68/status/1742672699489689821,1694711483811426304,haidar_arash68,"kubu_03, kubu_01, kubu_02"
1743041110648459672,Thu Jan 04 22:45:59 +0000 2024,1,#sahabatbawaslu Ketua Bawaslu Kab.barselBapak Suwarsono dan jajaran staf Sekretariat Bawaslu Kab.barsel laksanakan pengawasan langsung terhadap proses pelaksaan pelipatan surat suara pemilu tahun 2024 di Aula KPU Kabupaten Barito Selatan Rabu (03/01/2024). #AyoAwasiBersama https://t.co/GS4BsoW6g4,1743041110648459672,https://pbs.twimg.com/media/GDCGo8lbMAAe0iL.jpg,,in,Jl.Pelita Raya No. 72 Buntok ,0,0,0,https://x.com/BaritoBawaslu/status/1743041110648459672,1404598648537710593,BaritoBawaslu,"kubu_03, kubu_01"
1743042512544219559,Thu Jan 04 22:51:33 +0000 2024,3,TKN: Musuh Kita Kemiskinan Bukan Anies-Muhaimin dan Ganjar-Mahfud https://t.co/hiyYJZ9CkI #Pemilu,1743042512544219559,,,in,Jakarta,0,6,0,https://x.com/liputan6dotcom/status/1743042512544219559,47596019,liputan6dotcom,"kubu_03, kubu_01"
1743057827428798666,Thu Jan 04 23:52:25 +0000 2024,0,Pemilu kali ini bkn tentang Ganjar Mahfud tapi tentang Indonesia 5 thn kedepan...mau amburadul kayak DKI 5 thn .....#PokoknyBukanPrabowo,1743057827428798666,,,in,DKI.,0,0,0,https://x.com/TTheodore/status/1743057827428798666,110416756,TTheodore,"kubu_03, kubu_02"
1743046498869530960,Thu Jan 04 23:07:24 +0000 2024,1,2019 paslon 02 (waktu itu) juga mengklaim bahkan melakukan pers atas kemenangannya atas pemilu presiden. Tapi yg menang 01. ,1743046498869530960,,,in,"Wangshuu inn, Liyue",0,1,0,https://x.com/XiaoKuroki/status/1743046498869530960,1217178690251116551,XiaoKuroki,"kubu_01, kubu_02"
1743058003736359125,Thu Jan 04 23:53:07 +0000 2024,0,Ketika ronda bapak2 ada pada ngomongin politik cm dengerin terus datang seseorang yg ikut nimbrung. Bapak ini fans 02 dan menggebu menjelekan 01 &amp; 03. Lama-lama denger saja bisa ikut jengkel. Yg menyebalkan dr pemilu emang yg gini2 sih ,1743058003736359125,,,in,Yogyakarta,0,0,0,https://x.com/fadlycandras/status/1743058003736359125,64315575,fadlycandras,"kubu_03, kubu_01, kubu_02"
1743369019384820205,Fri Jan 05 20:28:59 +0000 2024,1,Gue masih swing voter 01 03 tapi sumpah ini para kpoppers bikin pemilu tahun ini seru,1743369019384820205,,,in,,0,0,0,https://x.com/spideybabeyy/status/1743369019384820205,1493037429020041216,spideybabeyy,"kubu_03, kubu_01"
1743768057783505402,Sat Jan 06 22:54:37 +0000 2024,9,KPU Prepare DEBAT KETIGA Pemilu 2024. 7 Januari 2024 di Istora Senayan JAKARTA. Meski Tema Debat Ketiga PRABOWO BANGET ANIES dan GANJAR Tak Bisa DIREMEHKAN. https://t.co/1gwPDecDBE,1743768057783505402,https://pbs.twimg.com/ext_tw_video_thumb/1743767952296734720/pu/img/tW0OWAeOVoqdtgGR.jpg,,in,"Solo (Bekasi Timur), Indonesia",0,1,1,https://x.com/SETYAKI22965702/status/1743768057783505402,1322361095407902721,SETYAKI22965702,"kubu_03, kubu_01, kubu_02"
1743715327966584897,Sat Jan 06 19:25:05 +0000 2024,0,Agar Berjalan Lancar Polres Pelabuhan Makassar Kawal Ketat Distribusi Logistik Surat Suara Pemilu 2024 Aparat kepolisian resor Pelabuhan Makassar melakukan pengawalan ketat pembongkaran logistik pemilu tahun 2024 di pelabuhan Soekarno Hatta Kota Makassar Rabu (03/01/2024) https://t.co/hU1tlQTMJp,1743715327966584897,https://pbs.twimg.com/media/GDLr2KgbUAA6Fyt.jpg,,in,,0,0,0,https://x.com/MakhinSusanto/status/1743715327966584897,1611166356879323137,MakhinSusanto,"kubu_03, kubu_01"
1743745039250182279,Sat Jan 06 21:23:10 +0000 2024,506,Dari Pihak @benavia710 kepada @PartaiSocmed Pihak @CCICPolri dapat langsung memproses hal kasus ini. Belum lagi hal ini dapat di kategorikan menghalang-halangi Pemilu sesuai UU Pemilu No 7/2023. cc. @ListyoSigitP @aniesbaswedan @cakimiNOW @bawaslu_RI @KPU_ID @mohmahfudmd,1743745043964588151,,f_fathur,in,"DKI Jakarta, Indonesia",1,15,127,https://x.com/f_fathur/status/1743745043964588151,57082635,f_fathur,"kubu_03, kubu_01"
1743780260272054482,Sat Jan 06 23:43:06 +0000 2024,1,#nazarpemilu kaga ada yang nazarin 02 apa 03 hastag nazarpemilu kan bebas ya buat pemilu mau 01 02 03 awokawok .. para pemujanya pada kemana ? apa kga mau berkorban buat jungjungannya ...,1743780260272054482,,,in,,0,1,0,https://x.com/mas_mural/status/1743780260272054482,2267451412,mas_mural,"kubu_03, kubu_01, kubu_02"
1744146393093312922,Sun Jan 07 23:57:59 +0000 2024,15,Selamat pagi Sahabat Kompas. Dalam debat kedua antarcapres di Pemilu 2024 tiga calon presiden Anies Baswedan Prabowo Subianto dan Ganjar Pranowo dinilai menunjukan gaya komunikasi yang berbeda. Baca selengkapnya di harian Kompas (https://t.co/Z6bhYbEJRg). #AdadiKompas https://t.co/wkFyigrE7M,1744146393093312922,https://pbs.twimg.com/media/GDRz3DtaIAAP2h-.jpg,,in,"Palmerah, Jakarta",1,5,6,https://x.com/hariankompas/status/1744146393093312922,255866913,hariankompas,"kubu_03, kubu_01, kubu_02"
1744127541227798932,Sun Jan 07 22:43:04 +0000 2024,18,Saling Sanggah dengan Prabowo di Debat Capres Anies: Kita Tunjukkan yang Selama Ini Jadi Masalah https://t.co/o0MIn9rqRI #Pemilu,1744127541227798932,,,in,Jakarta,0,0,4,https://x.com/liputan6dotcom/status/1744127541227798932,47596019,liputan6dotcom,"kubu_01, kubu_02"
1744132958234321042,Sun Jan 07 23:04:36 +0000 2024,68,Soal Peluang Kolaborasi Kubu Anies dengan Ganjar di Putaran Kedua Pilpres Puan: Kita Lihat Saja Nanti https://t.co/2y4lzF9Ilu #Pemilu,1744132958234321042,,,in,Jakarta,2,102,1,https://x.com/liputan6dotcom/status/1744132958234321042,47596019,liputan6dotcom,"kubu_03, kubu_01"
1744144253809557803,Sun Jan 07 23:49:29 +0000 2024,0,CMIIW tp yg gue tangkep Pak @prabowo ini ngomongin tentang pak @aniesbaswedan yg jd competitor bisnis ex-bossnya(nyapres pas pak Prabowo masih nyapres). Setahu gue ini udah dijawab sama pak Anies di banyak forum: itu contextnya pemilu 2019 pas pak Anies masih jd gubernur.,1744144253809557803,,,in,Singapore,0,1,0,https://x.com/luffydcahyo/status/1744144253809557803,4723310148,luffydcahyo,"kubu_01, kubu_02"
1744132255436742782,Sun Jan 07 23:01:48 +0000 2024,166,Kalau kita mau lihat dengan jernih dari apa yang dibukakan Ganjar pada malam ini adalah membongkar framing dan gimmick bahwa Prabowo berhasil sebagai seorang Menhan. Karena faktanya tidak ada kemajuan. #DebatCapres #debatcapres2024 https://t.co/hsiNWacqyp,1744132255436742782,,,in,Indonesia,4,14,30,https://x.com/NalarPolitik_/status/1744132255436742782,214159664,NalarPolitik_,"kubu_03, kubu_02"
1744132840206553557,Sun Jan 07 23:04:08 +0000 2024,28,AHY Sebut Pertanyaan Anies ke Prabowo soal Etik Tidak Relevan https://t.co/H7DUSPmU0p #beritasatu #debatcapres2024 #debatcapres,1744132840206553557,,,in,Jakarta,4,21,5,https://x.com/Beritasatu/status/1744132840206553557,154102750,Beritasatu,"kubu_01, kubu_02"
1744504293548576771,Mon Jan 08 23:40:09 +0000 2024,14,Soal Kolaborasi Kubu 01 dan 03 di Putaran Kedua Pilpres Anies: Semua Peluang Selalu Ada https://t.co/5ar04dRXlj #Pemilu,1744504293548576771,,,in,Jakarta,0,1,0,https://x.com/liputan6dotcom/status/1744504293548576771,47596019,liputan6dotcom,"kubu_03, kubu_01"
1744439105013039310,Mon Jan 08 19:21:07 +0000 2024,231,Debat Capres Ketiga Pengamat Beri Skor Ganjar 8 5 Anies 7 5 dan Prabowo 4 5 https://t.co/jE6zBaXS0N #Pemilu,1744439105013039310,,,in,Jakarta,8,126,58,https://x.com/liputan6dotcom/status/1744439105013039310,47596019,liputan6dotcom,"kubu_03, kubu_01, kubu_02"
1744507770311958533,Mon Jan 08 23:53:58 +0000 2024,19481,Semoga pak Anies Baswedan selalu dalam lindungan Allah SWT Anies Dilaporkan ke Bawaslu Atas Dugaan Fitnah 340 Hektare Lahan Prabowo https://t.co/RTS10aKEUw,1744507770311958533,,,in,Indonesia ,4941,2682,3041,https://x.com/Mdy_Asmara1701/status/1744507770311958533,1334853481019056128,Mdy_Asmara1701,"kubu_01, kubu_02"
1744502681186746453,Mon Jan 08 23:33:45 +0000 2024,2,Berarti yang lolos mendampingi Prabowo Ganjar ya? Trus yang tukang serang? Buncit lagi https://t.co/hVnAEnA3CE,1744502681186746453,,,in,jakarta,0,0,1,https://x.com/soeyoto1/status/1744502681186746453,376007525,soeyoto1,"kubu_03, kubu_02"
1744501967001645305,Mon Jan 08 23:30:54 +0000 2024,0,Lihat debat kemarin kok malu sendiri ya pernah dukung Prabowo 2 kali pemilu mungkin performa dulu lebih bagus karena berhadapan dengan Jokowi sekarang berhadapan dengan Anies ya babak belur.,1744501967001645305,,,in,Betawi,0,3,1,https://x.com/farididoev/status/1744501967001645305,283795705,farididoev,"kubu_01, kubu_02"
1744505559788007906,Mon Jan 08 23:45:11 +0000 2024,0,pndukung @prabowo dn @aniesbaswedan jgn ribut keras. Bisa jd nanti pemilu mndatang prabowo dn partai Gerindra yg mndukung anies nyapres. Contnya @jokowi mndukung prabowo. Dan prtai pndkung anies tdk biasa oposisi. Yg sulit @ganjarpranowo . Slagi Mega ketua oposisi itu biasa.,1744505559788007906,,,in,,0,0,0,https://x.com/FransSimo/status/1744505559788007906,1605057417384902656,FransSimo,"kubu_03, kubu_01, kubu_02"
1744504242025742771,Mon Jan 08 23:39:57 +0000 2024,0,Puan Buka Peluang Ganjar-Mahfud Merapat ke Anies-Cak Imin jika Pemilu 2024 Pilpres Terjadi Dua Putaran. https://t.co/v2zUd82cXH - https://t.co/I3Lr0ys8Fw Ko makin nda marhaen!,1744504242025742771,,,in,S 6� 13' 0'' / E 106� 54' 0'',0,0,0,https://x.com/rubyaja1/status/1744504242025742771,538344019,rubyaja1,"kubu_03, kubu_01"
1744848295066058923,Tue Jan 09 22:27:05 +0000 2024,7,Puan dan Anies Akrab Usai Debat Ganjar Buka Suara https://t.co/7QuYzm2ldu,1744848295066058923,,,in,"Pulo Gadung, Indonesia",1,5,1,https://x.com/tvOneNews/status/1744848295066058923,55507370,tvOneNews,"kubu_03, kubu_01"
1744819776202092997,Tue Jan 09 20:33:46 +0000 2024,0,Badan Pengawas Pemilu (Bawaslu) menerima laporan dugaan fitnah oleh Calon Presiden RI Anies Baswedan terhadap Calon Presiden RI Prabowo Subianto pada debat ketiga Pilpres 2024. https://t.co/uj9Rs2Z2h5,1744819776202092997,,,in,"Jakarta, Indonesia",0,1,0,https://x.com/fajaronline/status/1744819776202092997,89877164,fajaronline,"kubu_01, kubu_02"
1745209345556832325,Wed Jan 10 22:21:47 +0000 2024,1,#Repost @ngomonginuang Gimana nih pendapat kamu mengenai debat kemarin? Share di KOMEN! ⁣ FOLLOW kalau kamu mau #ngomonginuang yang sehat mendidik dan BERMANFAAT NYATA bersama kami.⁣⁣⁣ #cawapres #debatcawapres #capres2024 #pemilu2024 #pemilu #prabowo #aniesbaswedan https://t.co/l7kpYzHQya,1745209345556832325,https://pbs.twimg.com/media/GDg6pOraAAA8Hr5.jpg,,in,,0,0,0,https://x.com/iyas_nack/status/1745209345556832325,1028852701134643201,iyas_nack,"kubu_01, kubu_02"
1745224961667547564,Wed Jan 10 23:23:50 +0000 2024,0,Jiah udah pake label-labelan kek pemilu 2014 &amp; 2019 padahal dari kubu 01 &amp; 03 gak ada yg maen label-labelan kek lu. @psi_id emang ada-ada bae sih buzzer diterima jadi caleg. Hadeeh ,1745224961667547564,,,in,,0,0,0,https://x.com/radswho1/status/1745224961667547564,2918565552,radswho1,"kubu_03, kubu_01"
1745198104159322477,Wed Jan 10 21:37:06 +0000 2024,0,Mahfud MD Disebut Terlalu Halus Berdebat dengan Gibran Karena Anak Buah Jokowi?. Surabaya (https://t.co/ksziGGp1k3) Calon wakil presiden (Cawapres) nomor urut tiga Mahfud MD https://t.co/miIseAbjkc #PolitikPemerintahan #kampanye #mahfudmd #Pemilu via @beritajatimcom,1745198104159322477,,,in,Surabaya,0,0,0,https://x.com/beritajatimcom/status/1745198104159322477,21287066,beritajatimcom,"kubu_03, kubu_02"
1745581632193749247,Thu Jan 11 23:01:07 +0000 2024,651,Kh. Ma'ruf Amin : Pemilu itu harus adu gagasan bukan adu gimmick ya... Intinya jangan pilih calon yg kebanyakn gimmick tapi miskin gagasan. RakyatSmakin MASbowoGIbran adalah calo yang kebanyakan gimmick tapi miskin gagasan. #anisd https://t.co/bzR6SsMdBE,1745581632193749247,https://pbs.twimg.com/ext_tw_video_thumb/1745581401381257217/pu/img/_bMOzZ_dzfwW-byN.jpg,,in,,10,18,192,https://x.com/mapedos01/status/1745581632193749247,1402822732505518081,mapedos01,"kubu_01, kubu_02"
1745589258730295538,Thu Jan 11 23:31:25 +0000 2024,6,DR. Connie Rahakundini Bakrie. Penganat Militer dan Intelijen. Jokowi lebih baik Mundur!! Rakyat Indonesia sudah muak dengan perilaku Jokowi yang super cawe2 dan tidak netral di Pemilu 2024 ini. Dana Pertahanan bukan Rahasia Putaran pertama Anies dan Ganjar akan menang https://t.co/4U7ImJIHba,1745589258730295538,https://pbs.twimg.com/ext_tw_video_thumb/1745588772400717824/pu/img/xxUq5ZTkUvfxjLX-.jpg,,in,,0,0,4,https://x.com/SuwandaBen/status/1745589258730295538,2718336037,SuwandaBen,"kubu_03, kubu_01"
1745557889631314105,Thu Jan 11 21:26:46 +0000 2024,0,Kalo ada narasi Anis penghianat gara2 dulu sekubu ama prabowo dengan logika yang sama prabowo masuk ke lingkaran jokowi padahal pendukungnya di pemilu sebelumnya puluhan jt rakyat antipati ama Jokowi makanya dukung dia dipemilu itu gimana (walau ak tetep Ganjar kl g golput),1745557889631314105,,,in,Bikini bottom,0,0,0,https://x.com/Mohammed_Ridho/status/1745557889631314105,219496481,Mohammed_Ridho,"kubu_03, kubu_01, kubu_02"
1745587529427157450,Thu Jan 11 23:24:33 +0000 2024,0,Mahfud MD Blak-blakan Ungkap Arus yang Menghadang Anies Baswedan Jadi Capres 2024 https://t.co/JQNNSUPx3o,1745587529427157450,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/GesuriID/status/1745587529427157450,584835300,GesuriID,"kubu_03, kubu_01"
1745929784998477930,Fri Jan 12 22:04:33 +0000 2024,111,Peluang Kubu Ganjar dan Anies Bersatu di Putaran 2 Sekjen PDIP: Kami Sangat Welcome https://t.co/9P6uqNTzm1 #Pemilu,1745929784998477930,,,in,Jakarta,2,97,13,https://x.com/liputan6dotcom/status/1745929784998477930,47596019,liputan6dotcom,"kubu_03, kubu_01"
1745946032008273987,Fri Jan 12 23:09:06 +0000 2024,0,Tolong jangan kaitkan pendukung 02 sebagai pendukung cawe-cawe atau pendukung bayaran. Nobody pay us to vote 02. Kalau elektabilitas 03 menurun kenapa tidak introspeksi? Jangan menyalahkan siapapun. Hadapi pemilu dgn dewasa dan lapang dada bukan dgn kampanye negatif ,1745946032008273987,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/ImaginarySteady/status/1745946032008273987,2556873745,ImaginarySteady,"kubu_03, kubu_02"
1745947288923730140,Fri Jan 12 23:14:06 +0000 2024,61,Kabar baik buat 02. Yo ayo rame2 ke 02 aja. Relawan Anies dan Ganjar Kompak Pindah Dukungan ke Prabowo-Gibran https://t.co/DXz7OYURmD,1745947288923730140,,,in,,0,8,18,https://x.com/Anak_Pelosok58/status/1745947288923730140,1634718450961776641,Anak_Pelosok58,"kubu_03, kubu_01, kubu_02"
1745938495062085860,Fri Jan 12 22:39:09 +0000 2024,2,https://t.co/ZeZP4I0EbW Dr awal Ganjar Pranowo itu LEVELNYA CAWAPRES Hrsnya dr awal itu ANIES - GANJAR Ngapain bkin 3 Paslon segala Buang2 duit aja,1745938495062085860,,,in,,1,1,0,https://x.com/Dyananjani89/status/1745938495062085860,1245941612275851265,Dyananjani89,"kubu_03, kubu_01"
1746304229957087258,Sat Jan 13 22:52:27 +0000 2024,0,CAPRES 2024 Masyarakat Hanya berharap siapapun Presiden nya kelak ialah yang memihak pada rakyat bukan saat mencari suara saat pemilu namun selama ia menjadi presiden mampu mendengarkan suara Masyarakat tanpa kekerasan tanpa gas airmata. #AMINAjaDulu #PrabowoGibran #GanjarMahfud https://t.co/fBPQn7JFxL,1746304229957087258,https://pbs.twimg.com/media/GDwecIEaoAAhsjl.jpg,,in,"Wakatobi, Sulawesi Tenggara",0,5,0,https://x.com/EkaFauziah00/status/1746304229957087258,3221483802,EkaFauziah00,"kubu_03, kubu_02"
1746664318681190572,Sun Jan 14 22:43:19 +0000 2024,0,imo pemilu tahun ini simpel sebenarnya 02 nepotisme dari jokowi 03 ada pdip yang dulu usung jokowi jadi pilih 01 karena paling sedikit sangkutannya sama jokowi https://t.co/5nyMpeNB3p,1746664318681190572,https://pbs.twimg.com/tweet_video_thumb/GD1l7QaWwAARtT0.jpg,,in,folklore track 7,0,0,0,https://x.com/bricktira/status/1746664318681190572,1372503575931150337,bricktira,"kubu_03, kubu_01, kubu_02"
1746649216678818250,Sun Jan 14 21:43:19 +0000 2024,0,Menarik nih buat para pendukung 01 &amp; 03. Mari mulai ajak keluarga saudara sahabat dan orang² disekitar kita dulu untuk menyadarkan pentingnya pemilu 2024 ini. Ajak mereka diskusi yg sehat sambil menjelaskan pentingnya politik dan demokrasi. #AsalBukanPrabowo,1746649216678818250,,,in,"Mataram, Indonesia",0,0,0,https://x.com/RyS_374/status/1746649216678818250,1373204617031413762,RyS_374,"kubu_03, kubu_01, kubu_02"
